26-Jan-2021 12:36:22
Meas. Pulse Power provided by IQ-Mod and Small signal Gain Response
CW @ 8.5GHz and -20dBm

Time(Sec.)	 Gain(dB)            Pout(dBm)	
 19.96    8.958961e-01    4.442637e-01
 19.97    9.002938e-01    4.352827e-01
 19.98    9.046016e-01    4.262581e-01
 19.99    9.088189e-01    4.171910e-01
 20    9.129453e-01    4.080821e-01
 20.01    9.169804e-01    3.989324e-01
 20.02    9.209238e-01    3.897428e-01
 20.03    9.247751e-01    3.805142e-01
 20.04    9.285339e-01    3.712476e-01
 20.05    9.321999e-01    3.619438e-01
 20.06    9.357727e-01    3.526039e-01
 20.07    9.392519e-01    3.432287e-01
 20.08    9.426371e-01    3.338192e-01
 20.09    9.459281e-01    3.243763e-01
 20.1    9.491246e-01    3.149009e-01
 20.11    9.522261e-01    3.053941e-01
 20.12    9.552323e-01    2.958567e-01
 20.13    9.581431e-01    2.862897e-01
 20.14    9.609580e-01    2.766942e-01
 20.15    9.636769e-01    2.670709e-01
 20.16    9.662994e-01    2.574209e-01
 20.17    9.688252e-01    2.477452e-01
 20.18    9.712542e-01    2.380448e-01
 20.19    9.735860e-01    2.283205e-01
 20.2    9.758205e-01    2.185734e-01
 20.21    9.779574e-01    2.088044e-01
 20.22    9.799965e-01    1.990145e-01
 20.23    9.819376e-01    1.892048e-01
 20.24    9.837806e-01    1.793761e-01
 20.25    9.855251e-01    1.695295e-01
 20.26    9.871711e-01    1.596659e-01
 20.27    9.887184e-01    1.497864e-01
 20.28    9.901668e-01    1.398919e-01
 20.29    9.915162e-01    1.299834e-01
 20.3    9.927664e-01    1.200619e-01
 20.31    9.939174e-01    1.101284e-01
 20.32    9.949689e-01    1.001839e-01
 20.33    9.959210e-01    9.022937e-02
 20.34    9.967735e-01    8.026581e-02
 20.35    9.975263e-01    7.029423e-02
 20.36    9.981794e-01    6.031562e-02
 20.37    9.987326e-01    5.033097e-02
 20.38    9.991860e-01    4.034130e-02
 20.39    9.995394e-01    3.034759e-02
 20.4    9.997929e-01    2.035084e-02
 20.41    9.999464e-01    1.035206e-02
 20.42    9.999999e-01    3.522483e-04
 20.43    9.999535e-01   -9.647602e-03
 20.44    9.998070e-01   -1.964649e-02
 20.45    9.995605e-01   -2.964341e-02
 20.46    9.992141e-01   -3.963737e-02
 20.47    9.987678e-01   -4.962736e-02
 20.48    9.982216e-01   -5.961239e-02
 20.49    9.975756e-01   -6.959146e-02
 20.5    9.968298e-01   -7.956357e-02
 20.51    9.959843e-01   -8.952772e-02
 20.52    9.950393e-01   -9.948292e-02
 20.53    9.939947e-01   -1.094282e-01
 20.54    9.928507e-01   -1.193625e-01
 20.55    9.916075e-01   -1.292849e-01
 20.56    9.902651e-01   -1.391943e-01
 20.57    9.888237e-01   -1.490898e-01
 20.58    9.872833e-01   -1.589704e-01
 20.59    9.856443e-01   -1.688352e-01
 20.6    9.839067e-01   -1.786830e-01
 20.61    9.820707e-01   -1.885130e-01
 20.62    9.801365e-01   -1.983241e-01
 20.63    9.781043e-01   -2.081154e-01
 20.64    9.759743e-01   -2.178859e-01
 20.65    9.737466e-01   -2.276345e-01
 20.66    9.714216e-01   -2.373605e-01
 20.67    9.689995e-01   -2.470626e-01
 20.68    9.664805e-01   -2.567401e-01
 20.69    9.638648e-01   -2.663919e-01
 20.7    9.611527e-01   -2.760171e-01
 20.71    9.583445e-01   -2.856147e-01
 20.72    9.554405e-01   -2.951837e-01
 20.73    9.524410e-01   -3.047232e-01
 20.74    9.493462e-01   -3.142322e-01
 20.75    9.461564e-01   -3.237098e-01
 20.76    9.428721e-01   -3.331550e-01
 20.77    9.394934e-01   -3.425669e-01
 20.78    9.360209e-01   -3.519445e-01
 20.79    9.324547e-01   -3.612870e-01
 20.8    9.287952e-01   -3.705933e-01
 20.81    9.250429e-01   -3.798626e-01
 20.82    9.211981e-01   -3.890939e-01
 20.83    9.172612e-01   -3.982862e-01
 20.84    9.132325e-01   -4.074388e-01
 20.85    9.091125e-01   -4.165506e-01
 20.86    9.049016e-01   -4.256207e-01
 20.87    9.006003e-01   -4.346483e-01
 20.88    8.962088e-01   -4.436324e-01
 20.89    8.917278e-01   -4.525722e-01
 20.9    8.871575e-01   -4.614667e-01
 20.91    8.824986e-01   -4.703151e-01
 20.92    8.777514e-01   -4.791164e-01
 20.93    8.729164e-01   -4.878698e-01
 20.94    8.679942e-01   -4.965744e-01
 20.95    8.629851e-01   -5.052294e-01
 20.96    8.578897e-01   -5.138338e-01
 20.97    8.527086e-01   -5.223869e-01
 20.98    8.474422e-01   -5.308877e-01
 20.99    8.420910e-01   -5.393355e-01
 21    8.366556e-01   -5.477293e-01
 21.01    8.311366e-01   -5.560683e-01
 21.02    8.255345e-01   -5.643517e-01
 21.03    8.198498e-01   -5.725787e-01
 21.04    8.140831e-01   -5.807484e-01
 21.05    8.082350e-01   -5.888601e-01
 21.06    8.023061e-01   -5.969129e-01
 21.07    7.962969e-01   -6.049059e-01
 21.08    7.902082e-01   -6.128385e-01
 21.09    7.840404e-01   -6.207098e-01
 21.1    7.777942e-01   -6.285191e-01
 21.11    7.714702e-01   -6.362655e-01
 21.12    7.650691e-01   -6.439482e-01
 21.13    7.585914e-01   -6.515666e-01
 21.14    7.520379e-01   -6.591198e-01
 21.15    7.454093e-01   -6.666071e-01
 21.16    7.387060e-01   -6.740277e-01
 21.17    7.319289e-01   -6.813810e-01
 21.18    7.250786e-01   -6.886661e-01
 21.19    7.181558e-01   -6.958823e-01
 21.2    7.111612e-01   -7.030290e-01
 21.21    7.040955e-01   -7.101053e-01
 21.22    6.969594e-01   -7.171106e-01
 21.23    6.897535e-01   -7.240443e-01
 21.24    6.824787e-01   -7.309055e-01
 21.25    6.751357e-01   -7.376936e-01
 21.26    6.677251e-01   -7.444080e-01
 21.27    6.602477e-01   -7.510479e-01
 21.28    6.527044e-01   -7.576127e-01
 21.29    6.450957e-01   -7.641018e-01
 21.3    6.374226e-01   -7.705144e-01
 21.31    6.296857e-01   -7.768500e-01
 21.32    6.218859e-01   -7.831079e-01
 21.33    6.140238e-01   -7.892875e-01
 21.34    6.061004e-01   -7.953882e-01
 21.35    5.981163e-01   -8.014093e-01
 21.36    5.900724e-01   -8.073503e-01
 21.37    5.819696e-01   -8.132106e-01
 21.38    5.738085e-01   -8.189895e-01
 21.39    5.655901e-01   -8.246865e-01
 21.4    5.573151e-01   -8.303011e-01
 21.41    5.489843e-01   -8.358327e-01
 21.42    5.405987e-01   -8.412806e-01
 21.43    5.321590e-01   -8.466444e-01
 21.44    5.236661e-01   -8.519236e-01
 21.45    5.151208e-01   -8.571176e-01
 21.46    5.065240e-01   -8.622259e-01
 21.47    4.978766e-01   -8.672479e-01
 21.48    4.891793e-01   -8.721832e-01
 21.49    4.804332e-01   -8.770313e-01
 21.5    4.716390e-01   -8.817917e-01
 21.51    4.627977e-01   -8.864639e-01
 21.52    4.539100e-01   -8.910475e-01
 21.53    4.449770e-01   -8.955420e-01
 21.54    4.359995e-01   -8.999469e-01
 21.55    4.269784e-01   -9.042618e-01
 21.56    4.179145e-01   -9.084863e-01
 21.57    4.088089e-01   -9.126200e-01
 21.58    3.996624e-01   -9.166624e-01
 21.59    3.904760e-01   -9.206131e-01
 21.6    3.812505e-01   -9.244718e-01
 21.61    3.719869e-01   -9.282380e-01
 21.62    3.626860e-01   -9.319114e-01
 21.63    3.533489e-01   -9.354916e-01
 21.64    3.439765e-01   -9.389782e-01
 21.65    3.345697e-01   -9.423710e-01
 21.66    3.251294e-01   -9.456695e-01
 21.67    3.156566e-01   -9.488735e-01
 21.68    3.061523e-01   -9.519826e-01
 21.69    2.966173e-01   -9.549964e-01
 21.7    2.870527e-01   -9.579148e-01
 21.71    2.774593e-01   -9.607374e-01
 21.72    2.678382e-01   -9.634639e-01
 21.73    2.581904e-01   -9.660941e-01
 21.74    2.485167e-01   -9.686276e-01
 21.75    2.388181e-01   -9.710643e-01
 21.76    2.290957e-01   -9.734039e-01
 21.77    2.193504e-01   -9.756462e-01
 21.78    2.095831e-01   -9.777908e-01
 21.79    1.997949e-01   -9.798377e-01
 21.8    1.899867e-01   -9.817867e-01
 21.81    1.801595e-01   -9.836374e-01
 21.82    1.703143e-01   -9.853898e-01
 21.83    1.604520e-01   -9.870436e-01
 21.84    1.505737e-01   -9.885988e-01
 21.85    1.406804e-01   -9.900551e-01
 21.86    1.307729e-01   -9.914123e-01
 21.87    1.208524e-01   -9.926705e-01
 21.88    1.109199e-01   -9.938294e-01
 21.89    1.009762e-01   -9.948888e-01
 21.9    9.102242e-02   -9.958488e-01
 21.91    8.105954e-02   -9.967093e-01
 21.92    7.108856e-02   -9.974700e-01
 21.93    6.111047e-02   -9.981310e-01
 21.94    5.112628e-02   -9.986922e-01
 21.95    4.113696e-02   -9.991535e-01
 21.96    3.114354e-02   -9.995149e-01
 21.97    2.114700e-02   -9.997764e-01
 21.98    1.114834e-02   -9.999379e-01
 21.99    1.148575e-03   -9.999993e-01
 22   -8.851309e-03   -9.999608e-01
 22.01   -1.885031e-02   -9.998223e-01
 22.02   -2.884742e-02   -9.995838e-01
 22.03   -3.884165e-02   -9.992454e-01
 22.04   -4.883200e-02   -9.988070e-01
 22.05   -5.881746e-02   -9.982688e-01
 22.06   -6.879704e-02   -9.976307e-01
 22.07   -7.876974e-02   -9.968928e-01
 22.08   -8.873456e-02   -9.960553e-01
 22.09   -9.869051e-02   -9.951182e-01
 22.1   -1.086366e-01   -9.940815e-01
 22.11   -1.185718e-01   -9.929455e-01
 22.12   -1.284952e-01   -9.917101e-01
 22.13   -1.384057e-01   -9.903756e-01
 22.14   -1.483024e-01   -9.889421e-01
 22.15   -1.581842e-01   -9.874096e-01
 22.16   -1.680502e-01   -9.857784e-01
 22.17   -1.778994e-01   -9.840487e-01
 22.18   -1.877309e-01   -9.822205e-01
 22.19   -1.975435e-01   -9.802941e-01
 22.2   -2.073364e-01   -9.782697e-01
 22.21   -2.171086e-01   -9.761475e-01
 22.22   -2.268590e-01   -9.739276e-01
 22.23   -2.365868e-01   -9.716104e-01
 22.24   -2.462909e-01   -9.691959e-01
 22.25   -2.559704e-01   -9.666846e-01
 22.26   -2.656243e-01   -9.640766e-01
 22.27   -2.752516e-01   -9.613722e-01
 22.28   -2.848514e-01   -9.585717e-01
 22.29   -2.944227e-01   -9.556753e-01
 22.3   -3.039646e-01   -9.526833e-01
 22.31   -3.134761e-01   -9.495961e-01
 22.32   -3.229562e-01   -9.464139e-01
 22.33   -3.324040e-01   -9.431371e-01
 22.34   -3.418186e-01   -9.397659e-01
 22.35   -3.511991e-01   -9.363008e-01
 22.36   -3.605443e-01   -9.327421e-01
 22.37   -3.698536e-01   -9.290901e-01
 22.38   -3.791258e-01   -9.253451e-01
 22.39   -3.883602e-01   -9.215077e-01
 22.4   -3.975557e-01   -9.175781e-01
 22.41   -4.067114e-01   -9.135567e-01
 22.42   -4.158265e-01   -9.094440e-01
 22.43   -4.249000e-01   -9.052403e-01
 22.44   -4.339310e-01   -9.009461e-01
 22.45   -4.429186e-01   -8.965618e-01
 22.46   -4.518620e-01   -8.920879e-01
 22.47   -4.607601e-01   -8.875247e-01
 22.48   -4.696122e-01   -8.828728e-01
 22.49   -4.784173e-01   -8.781326e-01
 22.5   -4.871745e-01   -8.733046e-01
 22.51   -4.958831e-01   -8.683893e-01
 22.52   -5.045420e-01   -8.633871e-01
 22.53   -5.131505e-01   -8.582986e-01
 22.54   -5.217077e-01   -8.531243e-01
 22.55   -5.302127e-01   -8.478647e-01
 22.56   -5.386647e-01   -8.425202e-01
 22.57   -5.470628e-01   -8.370915e-01
 22.58   -5.554063e-01   -8.315792e-01
 22.59   -5.636941e-01   -8.259836e-01
 22.6   -5.719257e-01   -8.203055e-01
 22.61   -5.801000e-01   -8.145453e-01
 22.62   -5.882163e-01   -8.087037e-01
 22.63   -5.962738e-01   -8.027812e-01
 22.64   -6.042716e-01   -7.967784e-01
 22.65   -6.122091e-01   -7.906959e-01
 22.66   -6.200853e-01   -7.845344e-01
 22.67   -6.278995e-01   -7.782944e-01
 22.68   -6.356509e-01   -7.719766e-01
 22.69   -6.433388e-01   -7.655816e-01
 22.7   -6.509623e-01   -7.591101e-01
 22.71   -6.585207e-01   -7.525626e-01
 22.72   -6.660133e-01   -7.459399e-01
 22.73   -6.734393e-01   -7.392425e-01
 22.74   -6.807979e-01   -7.324713e-01
 22.75   -6.880885e-01   -7.256268e-01
 22.76   -6.953102e-01   -7.187098e-01
 22.77   -7.024624e-01   -7.117208e-01
 22.78   -7.095444e-01   -7.046607e-01
 22.79   -7.165554e-01   -6.975302e-01
 22.8   -7.234948e-01   -6.903299e-01
 22.81   -7.303618e-01   -6.830605e-01
 22.82   -7.371557e-01   -6.757229e-01
 22.83   -7.438760e-01   -6.683177e-01
 22.84   -7.505219e-01   -6.608456e-01
 22.85   -7.570927e-01   -6.533075e-01
 22.86   -7.635878e-01   -6.457040e-01
 22.87   -7.700066e-01   -6.380360e-01
 22.88   -7.763483e-01   -6.303041e-01
 22.89   -7.826124e-01   -6.225093e-01
 22.9   -7.887983e-01   -6.146521e-01
 22.91   -7.949053e-01   -6.067336e-01
 22.92   -8.009328e-01   -5.987543e-01
 22.93   -8.068802e-01   -5.907152e-01
 22.94   -8.127469e-01   -5.826170e-01
 22.95   -8.185323e-01   -5.744605e-01
 22.96   -8.242359e-01   -5.662466e-01
 22.97   -8.298570e-01   -5.579761e-01
 22.98   -8.353952e-01   -5.496497e-01
 22.99   -8.408499e-01   -5.412684e-01
 23   -8.462204e-01   -5.328330e-01
 23.01   -8.515063e-01   -5.243443e-01
 23.02   -8.567071e-01   -5.158032e-01
 23.03   -8.618222e-01   -5.072105e-01
 23.04   -8.668512e-01   -4.985670e-01
 23.05   -8.717934e-01   -4.898737e-01
 23.06   -8.766485e-01   -4.811314e-01
 23.07   -8.814159e-01   -4.723410e-01
 23.08   -8.860951e-01   -4.635034e-01
 23.09   -8.906858e-01   -4.546194e-01
 23.1   -8.951874e-01   -4.456900e-01
 23.11   -8.995994e-01   -4.367160e-01
 23.12   -9.039215e-01   -4.276983e-01
 23.13   -9.081533e-01   -4.186379e-01
 23.14   -9.122942e-01   -4.095355e-01
 23.15   -9.163438e-01   -4.003923e-01
 23.16   -9.203019e-01   -3.912090e-01
 23.17   -9.241679e-01   -3.819866e-01
 23.18   -9.279415e-01   -3.727259e-01
 23.19   -9.316223e-01   -3.634280e-01
 23.2   -9.352099e-01   -3.540938e-01
 23.21   -9.387040e-01   -3.447241e-01
 23.22   -9.421043e-01   -3.353200e-01
 23.23   -9.454103e-01   -3.258824e-01
 23.24   -9.486218e-01   -3.164121e-01
 23.25   -9.517385e-01   -3.069103e-01
 23.26   -9.547599e-01   -2.973777e-01
 23.27   -9.576859e-01   -2.878154e-01
 23.28   -9.605161e-01   -2.782243e-01
 23.29   -9.632503e-01   -2.686054e-01
 23.3   -9.658882e-01   -2.589596e-01
 23.31   -9.684294e-01   -2.492879e-01
 23.32   -9.708738e-01   -2.395913e-01
 23.33   -9.732212e-01   -2.298708e-01
 23.34   -9.754712e-01   -2.201272e-01
 23.35   -9.776236e-01   -2.103617e-01
 23.36   -9.796783e-01   -2.005751e-01
 23.37   -9.816351e-01   -1.907684e-01
 23.38   -9.834936e-01   -1.809427e-01
 23.39   -9.852539e-01   -1.710989e-01
 23.4   -9.869156e-01   -1.612380e-01
 23.41   -9.884786e-01   -1.513609e-01
 23.42   -9.899427e-01   -1.414687e-01
 23.43   -9.913079e-01   -1.315624e-01
 23.44   -9.925739e-01   -1.216429e-01
 23.45   -9.937407e-01   -1.117112e-01
 23.46   -9.948081e-01   -1.017684e-01
 23.47   -9.957760e-01   -9.181541e-02
 23.48   -9.966444e-01   -8.185322e-02
 23.49   -9.974131e-01   -7.188285e-02
 23.5   -9.980820e-01   -6.190529e-02
 23.51   -9.986512e-01   -5.192154e-02
 23.52   -9.991204e-01   -4.193260e-02
 23.53   -9.994898e-01   -3.193947e-02
 23.54   -9.997592e-01   -2.194314e-02
 23.55   -9.999287e-01   -1.194462e-02
 23.56   -9.999981e-01   -1.944901e-03
 23.57   -9.999676e-01    8.055011e-03
 23.58   -9.998370e-01    1.805412e-02
 23.59   -9.996065e-01    2.805142e-02
 23.6   -9.992760e-01    3.804591e-02
 23.61   -9.988456e-01    4.803660e-02
 23.62   -9.983153e-01    5.802249e-02
 23.63   -9.976851e-01    6.800258e-02
 23.64   -9.969552e-01    7.797586e-02
 23.65   -9.961257e-01    8.794135e-02
 23.66   -9.951964e-01    9.789804e-02
 23.67   -9.941677e-01    1.078449e-01
 23.68   -9.930396e-01    1.177811e-01
 23.69   -9.918121e-01    1.277054e-01
 23.7   -9.904855e-01    1.376170e-01
 23.71   -9.890599e-01    1.475148e-01
 23.72   -9.875353e-01    1.573978e-01
 23.73   -9.859119e-01    1.672652e-01
 23.74   -9.841900e-01    1.771158e-01
 23.75   -9.823697e-01    1.869486e-01
 23.76   -9.804511e-01    1.967628e-01
 23.77   -9.784345e-01    2.065573e-01
 23.78   -9.763200e-01    2.163312e-01
 23.79   -9.741079e-01    2.260834e-01
 23.8   -9.717984e-01    2.358130e-01
 23.81   -9.693918e-01    2.455191e-01
 23.82   -9.668881e-01    2.552005e-01
 23.83   -9.642878e-01    2.648565e-01
 23.84   -9.615911e-01    2.744860e-01
 23.85   -9.587982e-01    2.840880e-01
 23.86   -9.559094e-01    2.936616e-01
 23.87   -9.529251e-01    3.032059e-01
 23.88   -9.498454e-01    3.127198e-01
 23.89   -9.466708e-01    3.222025e-01
 23.9   -9.434015e-01    3.316529e-01
 23.91   -9.400378e-01    3.410702e-01
 23.92   -9.365802e-01    3.504533e-01
 23.93   -9.330289e-01    3.598015e-01
 23.94   -9.293843e-01    3.691136e-01
 23.95   -9.256467e-01    3.783888e-01
 23.96   -9.218166e-01    3.876262e-01
 23.97   -9.178943e-01    3.968249e-01
 23.98   -9.138803e-01    4.059838e-01
 23.99   -9.097748e-01    4.151022e-01
 24   -9.055784e-01    4.241790e-01
 24.01   -9.012914e-01    4.332134e-01
 24.02   -8.969142e-01    4.422045e-01
 24.03   -8.924474e-01    4.511514e-01
 24.04   -8.878914e-01    4.600532e-01
 24.05   -8.832465e-01    4.689089e-01
 24.06   -8.785133e-01    4.777178e-01
 24.07   -8.736923e-01    4.864789e-01
 24.08   -8.687839e-01    4.951914e-01
 24.09   -8.637887e-01    5.038543e-01
 24.1   -8.587070e-01    5.124669e-01
 24.11   -8.535395e-01    5.210282e-01
 24.12   -8.482866e-01    5.295374e-01
 24.13   -8.429489e-01    5.379936e-01
 24.14   -8.375269e-01    5.463961e-01
 24.15   -8.320212e-01    5.547439e-01
 24.16   -8.264322e-01    5.630362e-01
 24.17   -8.207606e-01    5.712722e-01
 24.18   -8.150070e-01    5.794511e-01
 24.19   -8.091718e-01    5.875721e-01
 24.2   -8.032557e-01    5.956343e-01
 24.21   -7.972593e-01    6.036370e-01
 24.22   -7.911832e-01    6.115792e-01
 24.23   -7.850279e-01    6.194604e-01
 24.24   -7.787942e-01    6.272795e-01
 24.25   -7.724826e-01    6.350360e-01
 24.26   -7.660937e-01    6.427289e-01
 24.27   -7.596282e-01    6.503576e-01
 24.28   -7.530867e-01    6.579212e-01
 24.29   -7.464700e-01    6.654191e-01
 24.3   -7.397786e-01    6.728504e-01
 24.31   -7.330132e-01    6.802144e-01
 24.32   -7.261745e-01    6.875104e-01
 24.33   -7.192632e-01    6.947377e-01
 24.34   -7.122800e-01    7.018954e-01
 24.35   -7.052256e-01    7.089830e-01
 24.36   -6.981006e-01    7.159997e-01
 24.37   -6.909058e-01    7.229448e-01
 24.38   -6.836419e-01    7.298176e-01
 24.39   -6.763097e-01    7.366174e-01
 24.4   -6.689098e-01    7.433436e-01
 24.41   -6.614431e-01    7.499954e-01
 24.42   -6.539102e-01    7.565722e-01
 24.43   -6.463119e-01    7.630734e-01
 24.44   -6.386489e-01    7.694982e-01
 24.45   -6.309222e-01    7.758461e-01
 24.46   -6.231323e-01    7.821165e-01
 24.47   -6.152801e-01    7.883086e-01
 24.48   -6.073664e-01    7.944219e-01
 24.49   -5.993919e-01    8.004557e-01
 24.5   -5.913575e-01    8.064095e-01
 24.51   -5.832640e-01    8.122827e-01
 24.52   -5.751121e-01    8.180746e-01
 24.53   -5.669028e-01    8.237847e-01
 24.54   -5.586367e-01    8.294124e-01
 24.55   -5.503148e-01    8.349573e-01
 24.56   -5.419379e-01    8.404186e-01
 24.57   -5.335067e-01    8.457958e-01
 24.58   -5.250222e-01    8.510885e-01
 24.59   -5.164852e-01    8.562961e-01
 24.6   -5.078966e-01    8.614180e-01
 24.61   -4.992572e-01    8.664539e-01
 24.62   -4.905678e-01    8.714030e-01
 24.63   -4.818294e-01    8.762651e-01
 24.64   -4.730428e-01    8.810395e-01
 24.65   -4.642089e-01    8.857257e-01
 24.66   -4.553286e-01    8.903235e-01
 24.67   -4.464027e-01    8.948322e-01
 24.68   -4.374322e-01    8.992514e-01
 24.69   -4.284180e-01    9.035807e-01
 24.7   -4.193609e-01    9.078196e-01
 24.71   -4.102619e-01    9.119677e-01
 24.72   -4.011219e-01    9.160247e-01
 24.73   -3.919417e-01    9.199901e-01
 24.74   -3.827224e-01    9.238634e-01
 24.75   -3.734648e-01    9.276444e-01
 24.76   -3.641698e-01    9.313326e-01
 24.77   -3.548384e-01    9.349276e-01
 24.78   -3.454716e-01    9.384292e-01
 24.79   -3.360701e-01    9.418370e-01
 24.8   -3.266351e-01    9.451505e-01
 24.81   -3.171674e-01    9.483696e-01
 24.82   -3.076681e-01    9.514938e-01
 24.83   -2.981379e-01    9.545228e-01
 24.84   -2.885779e-01    9.574564e-01
 24.85   -2.789891e-01    9.602943e-01
 24.86   -2.693723e-01    9.630361e-01
 24.87   -2.597287e-01    9.656816e-01
 24.88   -2.500590e-01    9.682306e-01
 24.89   -2.403644e-01    9.706827e-01
 24.9   -2.306457e-01    9.730378e-01
 24.91   -2.209040e-01    9.752956e-01
 24.92   -2.111401e-01    9.774558e-01
 24.93   -2.013552e-01    9.795183e-01
 24.94   -1.915501e-01    9.814828e-01
 24.95   -1.817258e-01    9.833492e-01
 24.96   -1.718834e-01    9.851173e-01
 24.97   -1.620238e-01    9.867868e-01
 24.98   -1.521480e-01    9.883577e-01
 24.99   -1.422570e-01    9.898298e-01
 25   -1.323518e-01    9.912028e-01
 25.01   -1.224333e-01    9.924767e-01
 25.02   -1.125025e-01    9.936514e-01
 25.03   -1.025606e-01    9.947268e-01
 25.04   -9.260834e-02    9.957026e-01
 25.05   -8.264685e-02    9.965789e-01
 25.06   -7.267710e-02    9.973555e-01
 25.07   -6.270007e-02    9.980324e-01
 25.08   -5.271678e-02    9.986095e-01
 25.09   -4.272822e-02    9.990867e-01
 25.1   -3.273538e-02    9.994641e-01
 25.11   -2.273927e-02    9.997414e-01
 25.12   -1.274088e-02    9.999188e-01
 25.13   -2.741225e-03    9.999962e-01
 25.14    7.258708e-03    9.999737e-01
 25.15    1.725791e-02    9.998511e-01
 25.16    2.725540e-02    9.996285e-01
 25.17    3.725015e-02    9.993060e-01
 25.18    4.724118e-02    9.988835e-01
 25.19    5.722749e-02    9.983612e-01
 25.2    6.720807e-02    9.977390e-01
 25.21    7.718194e-02    9.970170e-01
